レース場,レース回,風向,風速,波の高さ,級別,結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア
5,10,5,1.0,1.0,1,0,-1.2455267748452028,-1.54258921878164,0.9112631361915092,0.2408082230041764
5,11,7,0.0,1.0,0,1,1.3368086640309675,1.5169584655749957,1.1480340898134085,1.1402489621487568
3,0,5,2.0,2.0,2,1,1.444070104418124,1.0993221695105486,0.3812744305105238,1.1508445554004512
3,1,5,2.0,2.0,2,1,0.0644381263174682,0.3768768177235717,1.2929170539649772,1.6523768815955198
3,2,5,2.0,2.0,2,0,0.4054717843711359,0.4875295321276555,0.2168507177724762,-1.7067036142348209
3,3,5,2.0,2.0,1,1,0.6658752498436067,0.5894561945608335,-0.3882816087654905,-0.9696223192014096
3,4,5,2.0,2.0,1,0,0.4471609638355974,0.173098938201986,0.8170376097385659,1.08034645601506
3,5,5,1.0,1.0,1,1,0.5191265618785085,0.5633576129159175,0.2677154185009396,-0.6053185518487417
3,6,4,2.0,2.0,0,1,1.419205855382024,1.2422354338060482,-0.6556002849388598,-1.1985133419156675
3,7,4,1.0,1.0,0,1,1.0517162421778694,0.979966160076328,1.2673452692211944,-0.6345735408029544
3,8,4,1.0,1.0,0,1,0.6757688658941298,0.6794106500021532,0.2638499251998998,1.1389554665395971
3,9,4,1.0,1.0,0,0,0.9837634967075644,0.3630605137046066,0.5496366299517943,-0.70404643063286
3,10,4,2.0,2.0,0,0,0.3201140604168779,0.0748100986928181,-0.5768108100908157,1.4740538703576749
3,11,4,1.0,1.0,1,1,0.2713671276962271,1.136964989456831,0.8880018101630887,-0.0295225134669239
23,0,4,1.0,1.0,1,1,1.4506735502550756,1.024686551239319,0.7075320687042352,-1.350398866523591
23,1,4,1.0,1.0,0,1,0.4416750629054146,0.7890796219680407,-1.133275142286569,-1.0093947252294069
23,2,6,1.0,1.0,0,1,1.61766349691451,1.5751566808156712,0.6577308927164451,-0.9772904414627588
23,3,8,1.0,1.0,0,1,1.345042958782249,1.4054165241513066,-0.0669200433894185,1.8248927895370672
23,4,2,2.0,2.0,2,0,-0.5094037474898951,-0.1280907966700271,-0.230839445216617,-1.2988873207128944
23,5,2,1.0,1.0,3,1,-0.3766226639058772,-0.627229491543055,-0.6653979419862023,0.0119623615986726
23,6,2,1.0,1.0,2,0,-0.1918340043736894,0.4359629899087147,0.6902506928470384,1.0890877107654098
23,7,0,1.0,1.0,2,1,-1.602017780967734,-0.7003637169658612,-0.6605366547563055,1.8553126634470725
23,8,2,1.0,1.0,2,1,0.0762635630183779,-0.1018918731109472,0.8212413646233693,-0.921211892491782
23,9,2,1.0,1.0,0,1,0.948067674226132,1.035797433936828,0.1373706704819005,-1.4846732195464951
23,10,1,2.0,2.0,0,1,0.9849428897481146,1.0759226600856364,-0.3505738266345835,-0.1386147074554858
23,11,0,1.0,1.0,0,0,0.8152603689641416,0.839394749498353,-0.594573965085378,0.2489839639597676
4,0,7,0.0,1.0,2,0,0.1954316255499186,0.5430298185980397,0.2057846198766687,0.7311354276690475
4,1,7,0.0,1.0,2,0,0.0458266734921927,1.0766548607613555,1.0627242245009918,0.4973765155223889
4,2,7,0.0,1.0,2,0,0.1718058339853919,0.1127298081239967,-0.7805353409178712,0.5441211113734042
4,3,4,1.0,1.0,2,0,-0.0557983354286251,-0.2565368702388697,-0.7440601024693774,0.3124010540429344
4,4,7,0.0,1.0,0,1,0.8623758901088431,1.2151117762247206,-0.0715543733546572,-0.1519611840562534
4,5,7,0.0,1.0,0,1,0.7204786340459607,1.3422367705487492,1.961745020430077,-1.3776547740623573
4,6,3,1.0,1.0,1,0,0.0519086691796793,0.2791054429188151,0.6694556032665423,0.357636409193585
4,7,7,0.0,1.0,0,0,1.5106926834691763,1.1328636814846436,-0.4114295788641847,0.6603575433687678
4,8,3,2.0,1.0,1,0,-0.7163213991320561,-0.5297517416044195,-0.499487639525315,-0.2945878978982939
4,9,3,2.0,1.0,1,1,0.0483407071124304,-1.3598876382468312,1.511705180484647,-1.0409447483554874
4,10,7,0.0,1.0,0,1,0.9423422800087896,0.7628926101560544,-0.7149923942696699,-1.227195448766499
4,11,7,0.0,1.0,0,1,-0.4682518936208086,0.3878853729790609,-0.5967855268545293,0.4656291066665869
17,0,1,1.0,1.0,1,1,1.4473456990077476,1.5720765124002771,-0.1632807984030317,-0.708169988116045
17,1,6,2.0,1.0,2,1,-0.6234996094999132,0.0081130952256596,0.8087951140404577,0.9890081876481154
17,2,6,2.0,1.0,2,1,-1.2223221585494073,-0.938807220076417,0.6960901902360437,1.0546084665307842
17,3,6,3.0,2.0,2,0,0.045569696769859,0.2671040946452347,-1.3372945150932034,-1.5076857809981068
17,4,6,2.0,1.0,0,1,1.8578163428548256,1.1149201267034816,-0.5971873698737952,1.4782926511017178
17,5,6,2.0,1.0,2,1,0.0855562205055924,-0.1617484156353767,0.812268169412585,0.3700628314802395
17,6,6,2.0,1.0,2,0,-0.4528065954937724,-0.7475629649762289,-0.4781214053079635,-0.2504180622303957
17,7,8,3.0,2.0,2,0,-0.2107390832053035,-0.1218224264975774,0.2648269684904555,1.3066832721845072
17,8,2,3.0,2.0,0,0,0.8850560680850316,0.7150562847314966,-0.5208526801495862,-1.084410962812289
17,9,8,4.0,2.0,0,1,1.1205293898744488,0.6673684142782225,0.0737876341382111,1.2644674099346696
17,10,2,5.0,3.0,0,1,1.6401214083966738,1.6928844785065345,-0.4189758572796881,0.0190767366336939
17,11,2,4.0,2.0,0,1,1.2065200713498614,0.3341294718525197,1.22785654855337,0.0396227784344469
11,0,8,1.0,0.0,0,1,1.4038160115313936,1.039448669536542,1.453571207195482,-0.3507947097868919
11,1,8,2.0,1.0,2,0,-0.2598891273248511,0.0655239162037809,-1.1665931578118651,0.9427269040887842
11,2,8,2.0,1.0,2,0,0.449034054332087,0.5611089094606211,-1.1960983708414017,0.5298709083476882
11,3,8,2.0,1.0,2,0,0.0162958681162515,-0.0537857949691721,1.0371783278369835,-0.7634111700899292
11,4,8,2.0,1.0,0,0,1.0324026040198948,0.9916040768714594,0.3303208005644477,1.2902005935472995
11,5,8,1.0,0.0,2,0,-0.3258634266713117,-0.5199464449984031,-1.239312105477576,-0.5533871894477654
11,6,8,1.0,0.0,2,1,-0.2389478943663836,-0.161282433999007,0.9797844315531364,-0.0339226513224691
11,7,8,1.0,0.0,0,0,1.0608413943664718,0.8794753437227589,-1.41775934649405,1.0548524980837573
11,8,8,1.0,0.0,0,1,1.0026626141713466,0.8484564243450392,1.4944803549581664,0.8859592316931354
11,9,8,1.0,0.0,1,0,0.3530904558613195,0.4343054288179394,0.1596925099005243,0.3257405319015857
11,10,8,1.0,0.0,0,1,1.7432835890616225,1.6362270859184982,-1.177304394830871,-0.0566120690424742
11,11,8,1.0,0.0,0,1,0.6926400141852671,0.6824226525844589,-0.4579784476458491,-0.2489976594612319
22,0,2,2.0,1.0,2,0,-0.9038627067292186,-0.3021109869575943,-1.3596139242299232,1.0697435179965482
22,1,2,3.0,1.0,2,0,0.0745097323051745,0.9355170272551244,0.8563307840663413,0.2283006204184056
22,2,8,2.0,1.0,2,1,-0.2707016802592063,-0.1532273994098514,0.5715110261024067,0.8295211975588139
22,3,8,1.0,0.0,2,0,-0.5596790001113131,-0.1192350469579656,-0.040731091822437,-1.3012517719915306
22,4,0,1.0,0.0,1,1,0.953510414276663,0.6880715915305718,0.088034222816989,-0.8391171574316467
22,5,8,2.0,1.0,1,1,-0.3122309302848041,0.1827058219363397,-0.8399774806684949,-1.4621223107751613
22,6,8,2.0,1.0,1,0,0.6332447256932142,0.6828713082507851,-0.6039014698180813,-1.10616089126194
22,7,2,1.0,0.0,0,0,-0.5117684128878798,-0.1891353376669482,-0.3636317278299189,0.0840313816981153
22,8,2,3.0,1.0,0,0,0.4360444060334093,0.4576972173346393,-0.275779130886332,-1.2756184278873828
22,9,8,3.0,1.0,0,1,0.742365156735149,0.9347464188215407,0.9735310418420936,0.2085247436319155
22,10,2,3.0,1.0,0,1,1.1820941777107845,0.7429545722193495,0.0648053313982601,-1.0607764191773017
22,11,2,1.0,0.0,0,1,1.1042625842058589,1.5987718267651585,0.0357988079695236,-0.4367280267973571
18,0,0,1.0,1.0,2,0,-1.1251107238019082,-0.5651105752037429,-0.3233702147092592,-1.0125390283244442
18,1,0,2.0,1.0,2,0,1.0612224060153226,0.3436036019438453,-0.9979802083983628,-0.4991352611027849
18,2,7,0.0,0.0,2,1,-0.7829927029354625,-0.163351975309972,-0.391945782144674,-0.2721005295342864
18,3,8,1.0,1.0,2,0,0.1002218812511379,-0.1333643212741129,0.5589526155892631,0.8292186990345956
18,4,2,1.0,1.0,0,1,1.6478083516653532,1.9749933901778371,-0.4466317061833576,0.9732042895144412
18,5,0,2.0,1.0,0,0,0.6110952696712724,0.8191869361616415,-0.6689107213413396,-1.253152270168581
18,6,2,2.0,1.0,1,0,-0.1568644616792709,0.2668129268658297,1.1168419231769295,1.4424286654934686
18,7,0,2.0,1.0,1,0,0.6546091795050536,0.765551998539361,-1.097892408900111,-0.6938500139300071
18,8,8,2.0,1.0,1,1,1.012755946631407,0.7572951252343686,0.6200199128841759,-0.8692986842720817
18,9,5,2.0,1.0,0,1,-0.2191255272121792,-0.2962285469507706,0.0702225855795277,-0.0342613974655684
18,10,8,1.0,1.0,0,1,1.6172415768068398,1.2746289953308465,1.138026938144573,1.4617553777946524
18,11,5,2.0,1.0,0,1,0.5142854851368746,1.185434187664686,0.9656884526981824,-0.4098710009480077
16,0,0,4.0,5.0,0,1,1.3376934483336556,1.1673023917902174,-1.3580488034348952,0.4889639624224214
16,1,0,4.0,5.0,2,1,0.8287300623569271,1.3102110204056563,-0.8952762174227004,-0.5687231450498191
16,2,0,4.0,5.0,2,0,-0.1698547298444996,-0.1566004885425167,-0.0023985074552853,-1.49792795919789
16,3,0,3.0,5.0,2,0,-0.7966933394619714,-1.162129272587856,-0.5621989429523448,-1.3594914890091458
16,4,0,3.0,5.0,2,1,-0.6025014845893324,-0.7441183391835505,1.062010052343668,-0.7152629570503788
16,5,1,2.0,5.0,2,1,0.0849410072568215,-0.4811763264926956,0.2205738277233991,0.9517662667168936
16,6,7,0.0,5.0,2,0,-0.5416989619439967,-0.6771648532510561,-1.6640921545959206,0.433393649333176
16,7,6,1.0,5.0,1,0,0.7596592509239474,0.7468583954252288,1.426376296034742,0.582788160890149
16,8,4,3.0,5.0,1,0,1.0141997574519108,0.9619295025415838,-0.2285263978114453,1.3780276585864342
16,9,4,4.0,5.0,0,1,1.16927153910923,1.0937069258105636,1.1337410290118246,0.6650331479817467
16,10,4,4.0,5.0,1,1,1.266243777266266,0.3356634134773342,1.4191096445096834,-1.3182312134366103
16,11,4,3.0,5.0,0,1,0.5343672327205885,1.7129381596963429,-0.0213138271333216,-0.0659544760507027
15,0,4,2.0,2.0,2,0,-0.9476415775651494,-0.0771709587881055,-0.7905891760655173,0.4312769347823338
15,1,6,2.0,1.0,2,0,0.0309224588430952,0.6833381850441926,0.5034239480125722,0.3773027205804021
15,2,6,1.0,1.0,2,0,-1.3180258080162224,-1.4584326899157063,-0.8189501402017829,-1.3306490883739068
15,3,1,1.0,1.0,2,0,-0.0216672668523023,-0.2704265917385428,0.2801894505504755,1.344589583903756
15,4,7,0.0,0.0,2,0,-0.2254759757014998,0.4272397088936621,0.2330933907877865,0.325680728835031
15,5,7,0.0,0.0,0,1,1.6877399980434744,1.9429959602620104,1.802371104253115,-0.7700925624350599
15,6,7,0.0,0.0,1,0,0.1892745311883014,-0.3331745487347537,-0.6380536350189944,0.3425921475899984
15,7,2,1.0,1.0,1,1,0.5395109578595966,0.5368866338635419,0.5974777095513929,1.5607361344578758
15,8,7,0.0,0.0,2,0,-0.4587076068288329,0.4903344357332615,0.5974977319052109,1.380663025621666
15,9,7,0.0,0.0,1,0,0.3301632829011466,-1.1919751515114831,-0.7505985584662012,-0.8865811708360583
15,10,8,1.0,1.0,0,1,1.4683977527830394,0.948294306226262,0.0390376799514675,1.4565252145375536
15,11,7,0.0,0.0,0,1,1.921870565547797,1.5792932145825849,-0.0497369253704381,-1.3608414506604978
8,0,2,5.0,4.0,2,0,-0.4464012968570252,0.4311181914533664,-1.7151116600999723,-0.4122959090607186
8,1,2,5.0,4.0,2,1,0.6439085393766887,0.9436557203612226,-1.1241399644814856,0.4278350971823135
8,2,0,5.0,4.0,2,0,0.6934831026820061,-0.1297264860271101,-0.7976586710980696,-0.8728910611810237
8,3,0,3.0,2.0,2,1,-0.2377533967012574,-0.248138201836892,-0.7862065368748784,0.6852267022242333
8,4,0,3.0,2.0,2,1,-1.1073725225671205,-0.3436601109673511,0.8184441132042656,-1.9765775369994345
8,5,0,4.0,3.0,3,1,-1.100839899664482,-0.3466662201985918,-1.1294646352535531,0.7111101991988361
8,6,0,4.0,3.0,1,1,-0.4890092300752063,-0.2149065348267559,0.2211267512165578,1.358782240300914
8,7,0,3.0,2.0,2,1,-0.1885682552045733,0.661265148568573,1.6462218632449572,-1.4140156872294116
8,8,0,3.0,2.0,0,1,1.3851295031401754,1.2458365056062526,0.5420554989557025,0.2248882777861146
8,9,0,2.0,1.0,1,0,0.6245684429528299,-0.1165921125256252,0.2895396040327844,1.637060865549054
8,10,0,2.0,1.0,0,1,1.2290774997614424,1.1987064939815957,-0.7374312152687316,0.1177546806248448
8,11,0,2.0,1.0,0,1,0.91762817535991,0.8938645830461805,-0.6295113863850221,-0.9679376214088068
6,0,3,1.0,1.0,1,0,1.4437531020944332,0.9198726875603546,0.8608855798124421,0.3037316544851527
6,1,3,1.0,1.0,1,0,0.8583993886232749,0.8207807404720275,-1.3361085627773814,0.6818563352795083
6,2,5,1.0,1.0,0,1,1.0968930916180692,1.1902006369897709,1.017527205114909,-0.7316198284937071
6,3,5,1.0,1.0,1,1,-0.1275074728074341,0.4181065336473115,0.5204222036936734,1.0024109574777047
6,4,5,1.0,1.0,2,0,-1.5170614103469728,-1.156163837198222,0.3457968249758272,-0.2995883030859196
6,5,5,1.0,1.0,2,1,-1.3004137970365712,-0.93561960997769,1.7524511804130136,-1.0805880799975816
6,6,2,1.0,1.0,2,1,-0.9889958267524732,-1.1000791790818611,-0.4882658178266776,1.6173454814688957
6,7,2,1.0,1.0,2,0,-0.2743836672046365,0.1167094208608506,0.1136973072987842,-0.6796918799649181
6,8,2,1.0,1.0,2,1,-0.3352065464513421,-0.143083030024145,0.0757244040842908,-0.6775920904213965
6,9,2,1.0,1.0,0,0,1.226463123383845,1.3236169220966616,-0.1315432960973509,1.1165654561049847
6,10,2,1.0,1.0,0,0,-0.1503350558333105,-0.1603724776117735,-0.0612263127921078,-0.4340461734899016
6,11,2,1.0,1.0,0,1,0.4422037871087959,1.168206619622669,-1.8842316694689345,-0.6882221679449788
19,0,8,2.0,2.0,0,1,1.9247489037106824,1.583610803887312,0.1947533909712618,-1.2797751571045046
19,1,8,2.0,2.0,2,1,-0.7274752762765315,-0.7138031932883278,0.8546970929093308,-0.975047610402608
19,2,8,3.0,3.0,2,0,-1.4009314924158276,-1.4514227789138474,0.0438666114240151,-1.5473103940065984
19,3,8,2.0,2.0,2,0,-1.4371506108699397,-1.3101809134445754,-0.662208806902429,-0.5412450339770213
19,4,8,3.0,3.0,2,0,-0.1018548390787289,-0.0431696318190631,-0.3662123707369097,-0.5417325682865274
19,5,2,3.0,3.0,1,0,-0.2998164950383911,-0.1922489569423554,-0.1823963511162731,-0.2008396657389009
19,6,0,2.0,2.0,2,0,-1.0548513880290382,-0.9535509317664056,-0.128801741051479,0.5932237026998674
19,7,8,2.0,2.0,0,1,1.341635905003309,1.5225760788697158,-1.45184035461868,0.282150036082133
19,8,8,2.0,2.0,2,1,0.0054110842926412,0.30695175704368,-1.5925284105506594,-0.0812723271611204
19,9,8,3.0,3.0,1,1,-0.3644352788495364,-0.1335496591147671,-1.259008085757933,-0.4784038025885839
19,10,8,2.0,2.0,0,1,0.1729002166429701,0.3616795402649343,0.7849186055972792,0.2107611326913536
19,11,8,3.0,3.0,0,0,0.7140213718587605,0.6320308202985712,-0.3161206677005373,0.412601083376734
20,0,3,1.0,1.0,1,1,1.2092782471916814,1.169960100023486,-0.8421919304631,-0.8299597613292746
20,1,7,0.0,1.0,1,1,0.5482728101589222,0.9738436641902402,-0.1379590668594668,-1.027666335739624
20,2,3,1.0,1.0,1,0,0.0049788598318423,0.4351338450827871,-0.5743528767969088,-0.0555175465534429
20,3,3,1.0,1.0,0,1,1.3130283418513835,1.1530980323679314,1.2956449982340774,0.3338209816934961
20,4,3,1.0,1.0,0,1,1.326680686412571,1.0678488897356992,-1.2160314325732506,-0.0685614759826799
20,5,3,1.0,1.0,2,0,-0.033847887899399,-0.3030879150932231,0.3526325488509491,-0.7081298763054438
20,6,3,1.0,1.0,2,1,1.6394629635812783,0.9355366647851376,-1.0714812603496104,-1.428980671787184
20,7,8,2.0,2.0,2,1,-1.207158329197991,-0.5803350865352165,0.6333920475166798,-1.066167217016953
20,8,8,3.0,3.0,1,1,0.8957819743598887,0.9712902531026896,0.0563104863854282,1.557325665041195
20,9,8,3.0,3.0,1,1,-0.4099143902606789,-0.0294789018865485,-0.9135563762408077,-0.4168040084445941
20,10,8,2.0,2.0,1,0,0.2595551001044965,-0.4115379820580735,-0.6349447988999501,-0.8097620430762202
20,11,3,1.0,1.0,0,1,0.5599332051028963,-0.6324335347280668,0.9914774376308162,-0.3760021674578358
21,0,8,4.0,4.0,2,0,-0.9636226485892442,0.3353572572918178,1.0654518791437375,0.8573905313773014
21,1,8,2.0,2.0,1,1,0.7457724154957237,0.960248602413136,-0.2189798706614455,0.0885788732778058
21,2,5,2.0,2.0,1,1,1.4689685671770998,1.168750483403016,0.7159406260924553,-0.9387833892546246
21,3,8,2.0,2.0,1,1,0.0925410600809078,0.4366688432838146,1.1662029799150837,1.4597677477757625
21,4,8,3.0,3.0,0,1,0.9944271065290624,0.6906262861949248,0.9099337922758776,1.272948506390615
21,5,8,5.0,5.0,1,1,1.2240799073822248,0.2559366849737947,0.903908028192633,1.4027373363945492
21,6,8,4.0,4.0,2,1,1.215765541632384,0.7057968353938624,-0.3355321813158169,0.8530765073076536
21,7,8,4.0,4.0,1,1,0.4215137645814022,0.697326740804056,0.8154815448165491,-1.1924561559331872
21,8,8,2.0,2.0,1,0,2.0050785815588443,1.742798487554282,-0.8199092392782084,1.523002454313859
21,9,2,2.0,2.0,0,0,0.6997883221107805,0.8873499288796094,-0.8202491996657845,-0.8266751844597512
21,10,2,4.0,4.0,0,1,0.6897163636979938,1.0065760153032817,-0.8155703939066064,0.4641581304528612
21,11,2,4.0,4.0,0,0,0.1595829457073724,0.9728205670259994,0.2435130320137737,-0.7208000173763931
9,0,4,1.0,1.0,1,0,0.7920021680441189,0.4835126288073444,1.6988449312848224,0.6201524764040496
9,1,4,1.0,1.0,1,1,0.1479377553395762,0.0700307891907166,-0.6242122712417927,-1.1208619829368824
9,2,5,1.0,1.0,0,1,1.3046037094147571,0.6156481037662658,1.1452375969052513,-0.0739838542369089
9,3,6,1.0,1.0,2,1,0.0112461793148988,-0.0460766246322107,-0.5460201429677685,-0.0450664249438644
9,4,8,1.0,1.0,2,1,-0.39285457380291,-0.1609992202745493,0.8032357479874156,0.2556011563033773
9,5,5,2.0,2.0,0,0,0.292354444437531,0.2968890283626724,-0.9360473674435676,1.2216895127531453
9,6,5,3.0,3.0,2,1,-1.0476477178098589,-0.6011449549361804,0.5203402856293787,-0.9425770895970992
9,7,5,2.0,2.0,0,1,1.2175788615713992,1.3302507691159011,-0.532140489788729,-1.1770242027361633
9,8,5,2.0,2.0,0,1,1.2872966175143312,1.311651281881916,-0.6509662998795203,0.8164561040179776
9,9,5,3.0,3.0,1,1,0.8440812163823755,0.4819160709352316,-0.2065817747612767,-0.4061336331924668
9,10,5,3.0,3.0,0,0,1.219175925851009,0.4887614634352143,-0.5459807153560492,-1.258353010784288
9,11,5,3.0,3.0,0,1,1.304924326562088,1.595815527175806,1.586545408703002,0.7730538436396494
3,0,3,1.0,1.0,2,0,-0.4614144013801742,-0.4067135170216018,1.4237556847573865,0.81684870888448
3,1,3,2.0,2.0,2,0,0.0704289202233647,0.2681330591968313,-0.1523619984152774,0.8902036561876577
3,2,3,1.0,1.0,2,0,-0.0166615459979421,-0.9536863209604204,-0.6864873349603273,-0.7724744230880257
3,3,5,3.0,3.0,2,0,0.0255178544902998,-0.2719382142418088,0.7696832185432674,-1.7061431401742049
3,4,5,2.0,2.0,1,1,0.5354571241760117,0.4591474540739209,0.4020191640063206,0.608615698249884
3,5,4,2.0,2.0,1,0,0.7254945645151859,0.7945383695005185,0.5460638953398916,-0.2730763635436261
3,6,4,2.0,2.0,1,0,0.3633160594447893,0.607449489786605,-0.1989789141131608,-0.0768362863503527
3,7,3,1.0,1.0,1,0,0.3579321300879232,0.3467059485560648,-0.3715194910860685,-1.2962561414317546
3,8,5,5.0,5.0,1,0,0.5854140144095813,0.0154954047443278,1.0556913982615306,0.8773745725624632
3,9,5,5.0,5.0,1,1,0.2544654909084701,-0.8688271181736121,0.9138934373658192,0.176315417810803
3,10,8,5.0,5.0,0,1,0.9984954353754768,1.0955698362744313,-0.936238614994048,1.2289327785082511
3,11,8,5.0,5.0,0,1,-0.3530022548091034,0.2679264103513599,0.8597696105412382,0.721960162383904
23,0,5,1.0,1.0,1,1,1.5875676249902773,1.4191356389991228,-0.9507131591749648,1.8896123584454176
23,1,1,1.0,1.0,0,0,1.1450243355107093,1.3259259488019774,0.9492768203523256,-0.3336039704293509
23,2,6,2.0,2.0,1,1,1.297071518984418,1.2295642941117146,-1.0380744787534155,-0.5284244038176719
23,3,6,2.0,2.0,0,0,0.2918037261777382,0.2833994780290646,-0.5141064556470891,0.2249145463583574
23,4,6,2.0,2.0,2,1,-0.6901912936038064,0.0783910268759213,1.0476470789664731,1.0098648212786552
23,5,4,2.0,2.0,2,1,-0.1283694826157531,-0.0391415079364133,0.108764946036435,-0.990255704037525
23,6,4,2.0,2.0,2,1,0.1529540365704242,0.0079740739686215,1.0184337779415151,-0.3663283592995387
23,7,4,1.0,1.0,2,1,-0.8527560264289048,0.2505088545871561,-0.6552091348813179,1.1953425789877137
23,8,4,1.0,1.0,2,0,-0.2210622360335784,0.4410221615745807,-0.9610582359877234,0.8312469784371564
23,9,6,2.0,2.0,0,1,-0.3196146597821858,0.2862241471984044,0.5509494030121191,1.1545121254261637
23,10,4,2.0,2.0,0,1,1.0649633302164925,1.0667637979514533,1.2050473489226674,-1.0423135712521148
23,11,4,2.0,2.0,0,1,1.0722481205909646,1.0656274814643103,-0.8690350155282425,-0.3579619645885161
4,0,0,2.0,1.0,2,0,-0.1335600525683299,-0.0626028211319013,-0.5472062896262724,-1.2561250665953598
4,1,1,1.0,1.0,2,0,-0.0449663350785957,-0.0995876841570263,-0.4555500730357481,-0.003341355086422
4,2,7,0.0,1.0,2,0,0.0509558811153998,-0.8224170069445249,0.5618528286999919,-1.875528655076392
4,3,3,1.0,1.0,1,0,-0.0188244042616811,0.1722655126605409,0.413981108579756,0.4433022590015122
4,4,7,0.0,1.0,0,1,0.9715978829591192,0.5778267318154084,-0.896328103693084,-1.4163627024484964
4,5,7,0.0,1.0,2,1,-0.956603206932243,-0.7037026386850416,1.3733199197199224,0.7780401555743217
4,6,7,0.0,1.0,0,0,1.262575928944685,0.950568967936097,1.575704066995727,1.605632498383632
4,7,7,0.0,1.0,2,0,0.0,0.1898251719322707,-1.0396522504939063,0.4298003596784173
4,8,7,0.0,1.0,1,0,0.1854359959714769,0.3401829844587376,-0.904962893252467,0.5973181698738453
4,9,7,0.0,1.0,1,0,-0.0616740697227078,-0.9096310015105448,1.7391305609505616,1.2942344691249097
4,10,7,0.0,1.0,0,1,0.918854901644547,1.2458024148649456,1.7084111162537634,0.3669086106268644
4,11,7,0.0,1.0,0,1,0.5481510811258312,0.8241033831372848,0.5750779410380772,-1.3511408052357392
0,0,3,2.0,2.0,1,1,1.233914205831535,0.3059201420877349,0.5647692518902409,-0.0544988745932777
