レースコード,1=2=3,1=2=4,1=2=5,1=2=6,1=3=4,1=3=5,1=3=6,1=4=5,1=4=6,1=5=6,2=3=4,2=3=5,2=3=6,2=4=5,2=4=6,2=5=6,3=4=5,3=4=6,3=5=6,4=5=6
20240223HWJ10,4.2,5.2,8.5,7.0,31.1,30.4,25.7,37.3,25.3,28.9,15.4,27.3,18.0,19.0,12.7,18.7,50.7,31.9,50.7,30.2
20240223HWJ11,14.8,6.9,3.9,18.3,18.3,9.0,45.5,4.0,13.6,8.5,85.8,75.4,118.2,23.4,41.2,62.5,72.9,128.7,150.9,21.4
20240223HWJ12,3.6,12.7,15.3,26.8,4.3,4.9,14.6,10.1,23.5,32.0,27.5,37.8,92.4,48.0,38.1,84.6,40.9,67.4,58.7,54.2
20240223TSU01,5.3,7.4,5.7,20.3,8.8,3.8,15.0,9.6,23.6,14.3,69.6,53.5,94.9,74.6,90.8,88.8,63.3,107.1,58.8,63.3
20240223TSU02,8.9,11.6,21.9,22.2,6.0,13.1,10.1,10.2,8.9,23.4,37.1,75.0,34.6,56.0,34.6,56.0,15.3,8.5,21.2,10.9
20240223TSU03,4.7,9.2,38.2,26.5,7.2,36.2,20.3,64.4,42.9,115.9,3.8,24.4,8.5,31.0,14.4,64.4,25.2,12.6,59.9,50.4
20240223TSU04,5.5,24.5,7.2,56.9,16.3,4.0,44.8,37.0,138.7,46.7,17.9,3.8,31.7,26.1,126.9,43.1,13.1,80.7,20.2,74.0
20240223TSU05,4.2,3.0,4.8,11.6,10.4,14.7,32.1,9.5,23.2,29.5,81.2,90.2,116.0,49.2,92.8,162.4,120.3,147.7,154.7,95.5
20240223TSU06,12.2,14.0,41.3,2.9,30.9,52.3,9.7,58.8,8.3,18.3,33.4,46.0,7.9,69.6,8.9,19.3,92.8,27.0,36.0,26.1
20240223TSU07,5.8,2.6,7.3,14.9,34.0,43.6,216.6,35.1,73.1,102.1,8.8,22.1,35.6,8.6,10.9,44.7,55.8,146.3,246.2,47.9
20240223TSU08,3.6,14.5,24.6,23.4,5.4,11.9,10.6,51.8,35.1,52.9,7.6,17.4,11.2,66.8,35.1,86.2,33.4,14.9,32.5,56.2
20240223TSU09,10.6,19.1,5.0,26.0,17.2,4.9,22.2,7.5,32.8,5.7,62.4,22.5,84.6,33.5,78.0,28.2,29.5,84.6,18.6,17.0
20240223TSU10,4.9,6.4,4.6,21.4,10.8,9.4,28.2,9.4,20.1,22.9,32.5,17.8,73.5,22.2,33.0,41.8,44.9,65.5,88.2,32.3
20240223TSU11,2.0,9.8,7.1,28.7,8.4,6.3,19.7,24.7,59.7,45.8,47.2,41.1,87.9,117.2,126.6,126.6,64.5,25.5,131.8,85.5
20240223TSU12,3.0,5.0,3.5,31.1,10.8,7.7,42.3,20.3,59.3,46.8,43.2,28.5,139.1,42.3,103.5,114.1,61.8,103.5,87.2,89.0
20240223MKN01,3.3,4.8,16.8,8.0,5.4,16.0,7.9,23.6,12.1,28.6,53.1,106.3,64.0,131.4,58.3,180.8,126.8,67.5,124.6,82.1
20240223MKN02,2.6,4.9,9.5,76.6,3.7,6.4,74.6,13.7,129.4,75.6,49.3,55.9,215.6,89.5,142.0,277.2,49.7,415.9,176.4,200.7
20240223MKN03,1.5,36.4,20.7,32.7,13.9,6.7,9.8,111.9,127.6,85.0,31.2,12.5,16.5,193.3,236.3,111.9,79.7,75.9,40.6,265.8
20240223MKN04,12.9,3.6,19.0,127.9,2.2,15.9,109.6,3.9,55.5,124.5,41.8,118.1,255.9,56.8,148.6,383.9,28.6,127.9,255.9,107.1
20240223MKN05,20.1,5.0,12.4,6.4,25.6,46.4,40.0,14.2,6.7,20.0,42.6,60.8,40.0,16.9,5.9,17.2,76.2,57.3,96.9,9.4
20240223MKN06,13.8,3.0,78.3,3.9,19.5,168.7,20.2,156.7,7.4,230.9,17.9,141.5,23.0,99.7,4.2,115.4,156.7,26.7,199.4,76.9
20240223MKN07,24.6,19.5,35.0,4.3,23.4,25.3,4.6,27.8,4.6,5.2,113.3,113.3,51.2,73.2,31.3,57.3,74.4,30.1,37.5,14.2
20240223MKN08,4.6,5.9,47.2,31.9,2.3,31.6,10.6,33.1,12.0,84.3,13.3,66.8,84.3,60.0,35.8,208.5,72.3,23.6,141.7,70.8
20240223MKN09,2.2,6.9,3.4,46.8,11.6,12.2,111.4,28.7,120.0,141.8,19.0,15.0,151.0,29.8,195.0,203.5,45.0,360.1,180.0,212.7
20240223MKN10,1.4,7.6,6.7,16.7,16.4,14.5,31.0,79.4,111.6,72.8,67.2,31.4,90.4,93.6,180.8,154.2,291.4,374.6,209.8,276.0
20240223MKN11,3.3,2.9,12.2,13.0,6.0,20.0,27.7,18.8,25.2,38.5,15.5,71.9,102.9,47.4,61.5,119.4,90.5,145.6,135.7,80.7
20240223MKN12,2.4,6.7,5.6,11.1,12.2,5.6,13.3,28.3,57.5,24.7,74.1,59.4,98.4,123.9,123.9,211.4,171.1,199.7,149.7,171.1
20240223BWK01,8.1,20.0,5.5,21.3,13.9,3.8,10.8,9.8,28.6,5.5,63.7,30.2,92.1,57.0,97.2,49.2,48.6,102.1,26.6,51.2
20240223BWK02,10.0,18.5,5.5,34.3,33.7,8.3,47.6,19.6,63.8,21.3,16.8,4.2,33.7,10.4,52.0,12.0,15.8,84.7,16.6,28.5
20240223BWK03,4.4,4.9,30.8,20.3,4.8,26.9,18.0,33.9,20.8,56.4,5.5,35.4,24.3,46.1,24.0,93.3,33.4,17.8,84.3,69.3
20240223BWK04,26.1,3.4,52.9,24.4,7.8,58.8,51.1,12.6,3.8,80.0,18.1,98.2,84.6,24.9,7.4,115.5,36.4,16.3,127.2,14.3
20240223BWK05,10.4,13.9,5.7,83.6,10.9,3.4,84.1,6.8,83.6,31.3,31.3,9.6,120.3,15.4,88.8,49.3,10.4,111.7,46.4,38.2
20240223BWK06,15.3,12.6,12.2,86.1,6.7,6.2,69.9,4.4,44.5,49.2,18.5,17.3,131.5,11.6,91.8,83.9,4.8,59.5,56.9,26.5
20240223BWK07,6.8,14.2,33.1,56.1,4.4,8.8,22.2,18.8,39.4,72.6,7.2,16.4,28.4,30.3,43.3,101.5,6.1,13.1,30.4,44.8
20240223BWK08,12.6,26.4,40.8,44.3,3.8,8.7,12.6,18.4,23.0,45.8,17.0,33.4,38.1,44.9,46.5,89.6,5.8,7.4,17.5,16.0
20240223BWK09,4.3,8.0,2.9,4.4,61.9,41.7,61.4,64.5,74.0,25.4,40.1,27.1,33.1,31.0,30.2,11.3,120.3,127.5,96.3,86.5
20240223BWK10,2.5,8.3,15.4,5.3,11.2,19.6,8.1,49.0,22.5,33.2,31.4,60.7,20.1,74.7,37.7,60.9,116.8,41.5,68.1,66.1
20240223BWK11,2.3,10.9,13.9,25.1,5.4,4.9,11.3,38.6,47.7,50.0,38.2,33.4,47.4,98.1,98.6,127.4,49.7,63.7,59.5,98.6
20240223BWK12,3.8,8.5,14.3,11.9,5.0,8.0,6.7,22.1,15.6,18.9,50.4,60.2,57.2,94.8,82.5,95.3,46.7,36.9,54.9,58.7
20240223SME01,8.7,4.2,5.1,13.4,16.8,16.5,44.8,7.2,23.8,20.7,29.9,28.5,76.8,11.6,33.9,34.5,31.1,66.1,69.7,16.8
20240223SME02,17.3,3.0,33.1,68.0,7.1,42.0,70.5,6.2,12.9,120.6,11.6,59.3,249.4,7.6,19.1,170.0,15.7,33.7,155.8,11.4
20240223SME03,6.6,3.1,8.5,10.9,17.1,32.0,45.7,17.6,17.2,52.2,12.2,34.3,31.6,14.8,9.7,29.1,71.7,55.9,123.2,34.1
20240223SME04,13.2,5.7,23.9,49.7,4.4,17.0,64.3,3.7,16.2,73.5,17.6,70.1,149.3,13.0,44.5,257.2,9.2,37.9,121.8,18.3
20240223SME05,10.7,11.1,8.8,3.3,34.3,33.5,9.4,25.0,8.5,5.9,121.7,105.1,43.0,48.1,26.9,12.6,142.3,108.8,61.2,26.8
20240223SME06,3.6,16.7,37.6,8.3,15.7,26.6,7.3,81.0,38.6,44.2,12.2,20.4,4.6,60.9,23.0,41.6,52.5,17.4,27.0,73.9
20240223SME07,15.2,6.5,13.4,106.4,4.7,7.6,68.1,2.9,39.1,68.1,39.6,55.6,140.7,20.8,105.1,178.1,8.6,62.8,89.9,25.7
20240223SME08,3.0,6.9,2.6,35.1,25.0,11.6,87.5,23.0,85.6,56.6,33.8,11.0,65.6,23.3,103.6,48.9,59.2,183.2,83.8,90.5
20240223SME09,4.7,34.9,21.3,80.5,4.5,2.4,21.7,34.4,96.0,79.3,19.4,11.7,67.9,104.7,183.7,143.4,13.3,41.3,38.4,93.4
20240223SME10,2.9,3.0,3.7,29.4,15.1,18.7,66.8,17.2,48.9,46.8,37.5,61.0,137.3,44.7,116.5,126.0,59.1,233.0,150.7,145.0
20240223SME11,6.2,9.8,10.8,27.3,7.3,4.8,17.6,6.9,18.4,15.6,44.8,34.2,91.9,32.9,73.5,70.9,20.6,47.7,34.2,15.3
20240223SME12,3.4,5.4,5.2,9.1,11.7,9.0,17.9,14.3,24.6,15.3,43.8,67.6,69.9,76.5,79.4,74.2,104.3,117.3,106.1,88.6
20240223MRG01,3.4,11.5,49.1,5.6,8.4,60.9,5.3,57.2,6.8,72.7,32.5,121.9,17.0,99.4,18.9,157.5,85.9,16.0,111.1,75.6
20240223MRG02,8.1,19.3,5.0,56.2,11.6,2.7,35.5,10.0,75.4,26.4,46.1,9.4,93.7,46.8,134.4,64.4,13.9,81.3,26.2,61.8
20240223MRG03,5.9,25.7,38.6,8.4,19.2,30.5,6.9,50.4,40.8,74.1,11.1,14.9,3.1,66.0,19.1,27.1,57.6,20.3,29.0,58.6
20240223MRG04,19.3,11.1,11.8,90.2,30.4,29.0,129.8,11.2,76.3,77.1,7.5,6.5,59.2,3.1,28.1,23.4,11.2,68.5,33.0,14.4
20240223MRG05,22.9,43.1,38.0,25.2,21.7,8.2,4.5,30.3,14.6,7.1,53.5,26.9,21.2,61.8,57.0,25.9,23.7,14.0,4.5,15.3
20240223MRG06,4.5,17.4,55.9,96.6,1.8,6.7,19.7,27.9,43.3,173.2,19.4,94.6,111.9,145.7,199.5,248.1,15.7,22.0,89.1,139.1
20240223MRG07,3.5,8.6,3.4,39.0,13.1,3.7,43.8,16.2,79.5,37.6,44.8,25.6,125.7,61.0,135.9,110.8,45.8,112.3,86.8,92.6
20240223MRG08,6.4,1.7,7.6,60.6,10.6,31.9,124.6,7.3,70.7,106.6,31.7,78.3,130.1,22.1,132.0,155.2,50.8,142.7,145.0,73.7
20240223MRG09,1.8,7.6,7.2,10.6,14.5,15.8,20.4,49.7,56.3,59.0,29.1,26.5,25.8,73.7,90.3,72.5,119.6,106.6,97.2,142.8
20240223MRG10,2.1,2.8,10.6,23.5,8.5,21.3,42.4,37.0,56.8,77.4,26.5,90.1,124.9,59.1,78.8,130.5,68.8,141.0,165.0,98.2
20240223MRG11,3.5,12.0,3.8,5.0,33.9,13.5,20.7,36.8,38.5,7.4,89.3,59.7,64.9,103.4,95.4,17.0,203.0,164.2,50.0,64.5
20240223MRG12,11.4,2.3,30.3,18.0,5.8,37.8,31.0,10.6,4.9,49.7,37.5,154.9,110.4,55.2,22.7,178.9,74.3,43.4,170.7,31.7
20240223KJM01,3.4,5.0,11.9,25.6,7.8,16.0,35.0,27.8,36.5,70.8,6.3,13.3,22.8,27.8,35.4,73.7,34.4,48.8,84.0,95.1
20240223KJM02,3.5,19.4,6.5,51.3,14.0,2.2,36.6,29.9,123.8,49.8,35.9,12.1,65.3,44.3,123.8,73.3,36.6,102.6,66.5,102.6
20240223KJM03,2.8,8.8,11.5,38.6,4.0,6.8,24.6,32.2,94.7,101.3,9.0,16.6,50.6,41.3,172.8,183.6,31.9,139.9,101.3,244.8
20240223KJM04,5.0,13.6,3.5,7.8,39.5,11.7,30.8,27.3,50.5,17.4,43.7,9.5,30.8,18.6,46.5,10.0,77.1,117.2,41.2,56.3
20240223KJM05,2.7,9.6,19.5,12.7,27.0,40.2,49.1,78.5,78.5,104.7,4.5,10.5,5.3,37.4,29.1,80.5,76.6,74.8,120.8,120.8
20240223KJM06,3.0,2.9,15.8,4.4,34.5,82.7,51.5,85.0,58.2,143.0,11.7,44.9,14.4,68.3,18.2,74.9,286.0,116.5,314.6,157.3
20240223KJM07,6.1,16.2,37.4,7.1,42.4,60.7,28.4,124.9,39.4,112.4,4.6,22.0,3.1,72.5,7.8,44.0,93.6,21.0,93.6,72.5
20240223KJM08,2.3,8.4,3.4,19.5,25.4,6.0,26.8,24.1,94.4,27.8,81.3,35.2,122.0,91.5,146.4,117.1,88.7,172.2,63.6,117.1
20240223KJM09,5.7,10.7,66.9,2.3,18.6,81.2,4.9,136.5,6.5,31.6,57.8,179.6,26.0,189.6,27.5,213.3,148.4,34.1,113.8,148.4
20240223KJM10,4.5,15.4,8.6,5.5,80.8,38.9,34.8,70.5,59.1,39.4,24.0,9.8,4.4,25.6,18.2,8.2,127.4,157.8,48.0,100.4
20240223KJM11,9.2,2.2,14.5,20.3,4.9,22.5,33.7,6.7,10.8,66.7,58.0,153.8,221.1,47.1,37.2,272.1,56.1,73.7,235.9,59.9
20240223KJM12,4.9,3.6,19.7,15.1,3.0,21.7,15.6,17.2,12.3,34.0,25.2,130.6,102.6,89.8,79.8,136.8,77.6,66.0,212.8,70.0
20240223MYJ01,5.1,5.0,12.0,33.9,3.5,8.6,19.3,6.4,16.3,30.0,55.0,98.2,210.0,67.9,82.5,154.0,42.3,73.3,144.3,45.2
20240223MYJ02,3.9,4.7,15.5,20.1,4.4,13.3,17.2,13.4,10.8,39.6,21.8,39.0,49.7,45.3,65.0,115.3,49.7,50.7,74.6,60.4
20240223MYJ03,16.6,38.9,17.2,25.3,25.0,3.8,6.6,21.3,35.2,3.3,72.8,31.0,58.8,69.8,72.8,38.0,30.4,47.8,7.9,27.4
20240223MYJ04,26.4,7.3,78.2,48.8,3.7,30.0,21.9,4.6,5.1,49.5,27.0,146.6,95.1,37.8,25.5,146.6,18.6,14.8,100.5,10.5
20240223MYJ05,5.7,16.7,3.4,65.5,12.9,2.5,75.9,11.2,66.8,27.8,54.7,18.7,334.2,28.5,123.8,101.2,35.5,159.1,123.8,107.8
20240223MYJ06,8.9,4.2,68.0,3.8,9.1,72.4,9.5,38.7,3.5,35.1,62.9,151.5,111.1,196.1,21.7,138.9,185.2,37.8,222.3,52.1
20240223MYJ07,25.5,22.6,59.6,19.6,5.1,40.0,2.9,42.5,2.8,21.5,103.0,212.5,141.6,680.1,61.8,212.5,87.1,10.3,69.3,36.5
20240223MYJ08,13.3,4.2,90.3,24.1,4.1,34.0,21.1,15.0,4.9,55.6,13.7,111.2,57.8,46.6,13.3,206.6,33.2,14.3,57.8,20.2
20240223MYJ09,11.2,3.2,7.7,54.0,8.0,14.3,114.2,3.8,28.3,37.1,40.1,45.7,247.6,12.0,58.2,82.5,24.3,92.8,80.3,26.2
20240223MYJ10,2.5,3.7,17.6,25.7,3.8,21.3,27.4,34.9,38.1,58.3,14.7,100.9,95.8,83.0,109.8,196.6,69.1,77.8,109.8,93.4
20240223MYJ11,2.4,2.3,12.9,19.3,7.5,27.6,54.3,23.3,39.8,68.9,30.8,77.5,167.1,76.2,131.6,228.7,140.1,241.4,255.6,114.3
20240223MYJ12,2.7,5.6,6.8,21.6,7.1,7.2,20.3,22.8,39.6,43.2,21.8,33.9,37.4,85.4,64.2,123.0,72.5,64.2,81.5,136.9
20240223WKM01,6.3,5.2,6.1,7.7,12.0,12.5,14.3,11.1,12.9,13.1,31.4,55.5,49.6,34.9,39.3,41.0,51.0,85.8,82.0,41.0
20240223WKM02,3.8,8.2,23.8,26.5,5.1,11.3,18.9,19.3,21.5,63.9,11.6,17.9,19.8,30.1,28.0,78.7,20.4,18.9,35.9,48.7
20240223WKM03,10.0,26.5,152.6,3.5,32.1,78.2,3.3,127.1,7.5,34.6,40.1,179.5,6.8,277.5,14.6,84.7,101.7,11.3,66.3,38.6
20240223WKM04,6.9,4.5,33.7,4.1,11.6,57.5,15.7,36.4,7.2,44.8,20.3,97.5,24.5,59.8,8.8,55.3,73.5,24.6,62.3,42.3
20240223WKM05,4.9,2.2,12.4,16.9,4.9,15.9,23.0,11.7,17.1,54.3,46.6,168.7,212.8,99.8,139.8,271.9,143.9,116.5,233.0,174.8
20240223WKM06,2.7,5.3,31.5,4.0,20.4,73.5,10.1,53.1,28.0,107.0,19.8,66.6,9.4,59.8,27.7,86.1,130.8,64.2,94.1,98.1
20240223WKM07,2.8,3.4,8.5,5.0,21.5,36.9,38.0,36.4,22.8,46.9,38.7,69.5,35.8,62.3,26.6,59.3,128.7,74.7,116.3,80.7
20240223WKM08,2.1,4.5,5.0,12.3,14.9,11.2,35.1,48.3,105.5,48.0,51.2,29.9,45.2,95.4,217.7,86.0,148.2,183.3,126.6,133.9
20240223WKM09,12.6,4.3,28.9,20.1,2.8,27.0,10.6,15.9,5.0,45.2,49.2,110.8,91.0,99.2,41.2,195.5,53.1,22.8,88.6,44.6
20240223WKM10,2.7,6.4,4.6,37.9,6.8,6.0,37.3,22.6,51.0,44.6,41.6,28.7,99.9,62.3,101.4,82.8,63.4,130.6,144.5,144.5
20240223WKM11,4.0,7.9,11.1,21.3,4.2,6.2,10.3,11.7,13.8,15.6,79.6,77.2,122.7,118.8,162.8,159.3,66.2,105.4,80.5,51.6
20240223WKM12,5.7,2.9,7.5,20.8,7.1,15.1,33.3,6.3,12.1,25.8,49.8,84.5,137.0,45.4,54.6,124.4,105.1,124.4,171.8,48.1
20240223ASY01,7.2,16.9,9.6,22.3,5.3,3.5,8.3,8.8,21.8,8.2,97.8,100.5,144.8,118.7,127.0,83.2,53.6,61.3,60.8,67.0
20240223ASY02,24.6,2.8,25.3,10.9,30.7,78.7,79.7,7.5,2.6,30.1,121.1,190.8,174.9,40.3,14.5,82.8,157.4,73.2,174.9,15.3
20240223ASY03,7.1,44.9,4.0,58.8,44.9,2.6,52.5,39.6,141.4,18.4,62.2,5.6,63.1,37.9,148.6,14.9,40.0,112.4,19.8,82.7
20240223ASY04,2.8,3.9,19.4,36.5,2.9,10.7,34.9,18.3,24.0,87.4,47.3,104.9,213.7,103.0,169.7,169.7,99.5,140.7,384.8,222.0
20240223ASY05,2.9,6.6,9.2,8.5,8.4,11.4,8.8,20.1,16.6,28.2,42.2,57.7,51.6,66.2,71.1,99.4,68.2,65.0,83.4,60.9
20240223ASY06,11.2,6.1,12.6,2.4,69.9,80.2,30.2,53.1,12.8,25.0,52.0,84.3,16.7,38.2,6.4,14.4,174.7,67.9,90.6,40.4
20240223ASY07,4.5,9.8,2.4,33.0,18.1,5.1,31.9,11.8,48.2,18.0,152.9,34.9,141.1,49.6,135.9,73.4,83.4,166.8,101.9,87.3
20240223ASY08,27.4,3.6,8.2,12.4,33.8,42.8,78.0,7.5,12.5,26.0,34.4,78.0,106.6,5.9,8.8,20.2,106.6,136.5,198.6,9.8
20240223ASY09,31.1,41.1,54.0,48.9,3.3,4.0,6.0,8.0,11.2,11.5,77.5,141.7,120.9,111.1,146.8,128.4,15.4,22.5,26.5,35.1
20240223ASY10,18.4,13.5,14.9,49.1,5.3,6.9,29.5,2.4,9.1,10.8,118.0,158.8,229.5,82.6,165.2,165.2,35.6,108.7,118.0,18.0
20240223ASY11,2.7,4.6,5.4,9.5,24.8,23.4,44.9,28.0,42.5,38.8,25.1,23.6,32.7,23.4,28.6,31.0,63.2,104.6,108.8,49.4
20240223ASY12,4.8,12.8,6.4,18.3,10.7,4.7,13.1,12.4,27.8,9.6,59.3,26.0,59.9,70.5,70.5,33.4,49.9,76.8,24.2,25.8
20240223FKO01,3.0,5.4,80.4,3.5,9.8,68.9,5.0,73.0,11.9,92.7,58.8,126.9,31.7,241.2,60.3,241.2,603.0,80.4,482.4,219.2
20240223FKO02,29.0,15.0,8.4,49.8,8.3,5.5,36.0,3.1,38.2,11.4,52.6,45.3,152.8,20.2,101.8,62.7,13.1,95.5,35.8,10.5
20240223FKO03,2.9,10.2,96.4,37.8,3.9,23.5,10.9,130.0,49.8,427.2,4.3,53.4,14.2,271.9,46.0,498.5,66.4,17.9,85.4,149.5
20240223FKO04,欠場,欠場,欠場,欠場,4.6,3.3,6.1,7.0,11.0,4.1,欠場,欠場,欠場,欠場,欠場,欠場,21.5,28.5,17.7,23.0
20240223FKO05,6.9,11.6,5.1,127.3,15.6,4.1,81.8,4.7,34.7,117.5,29.5,12.5,199.3,8.9,117.5,163.7,13.6,147.8,191.0,117.5
20240223FKO06,14.4,6.0,6.4,55.5,18.0,20.3,75.6,3.9,54.0,58.1,24.2,34.3,108.0,4.4,43.4,42.9,19.7,99.4,99.4,10.1
20240223FKO07,4.8,23.5,20.0,75.7,8.7,3.0,20.2,23.9,51.6,68.5,17.3,8.0,37.8,43.4,57.4,96.2,8.9,38.3,23.9,64.7
20240223FKO08,10.1,2.6,30.9,53.1,2.7,27.9,56.5,5.1,8.3,126.6,68.1,241.7,443.1,110.7,66.4,664.6,126.6,295.4,886.2,139.9
20240223FKO09,5.6,3.2,41.2,103.0,5.5,47.5,176.7,18.0,130.2,176.7,2.9,28.4,154.6,13.6,72.7,224.9,20.7,98.9,412.3,123.7
20240223FKO10,欠場,1.3,14.0,7.9,欠場,欠場,欠場,14.0,12.5,51.0,欠場,欠場,欠場,13.8,8.0,31.1,欠場,欠場,欠場,51.6
20240223FKO11,1.6,3.8,11.4,12.9,12.6,15.5,26.4,40.3,71.4,84.2,41.7,142.8,188.6,196.4,188.6,188.6,214.3,248.1,174.6,235.7
20240223FKO12,7.4,20.8,5.8,19.1,13.1,4.7,12.1,7.8,17.1,6.1,87.7,60.4,93.4,77.4,80.8,59.4,42.5,85.7,29.9,16.0
20240224KRY01,4.9,2.8,23.3,11.6,8.1,64.7,32.7,33.6,16.5,50.7,8.0,48.8,35.4,31.9,11.4,83.5,80.9,41.0,86.3,47.0
20240224KRY02,15.7,8.7,29.4,76.6,4.0,19.4,33.4,7.6,17.4,53.9,9.8,66.1,52.0,22.4,32.3,153.2,7.1,8.8,66.1,11.8
20240224KRY03,9.9,26.9,47.1,33.4,9.3,14.7,11.2,39.6,39.6,51.5,8.1,11.4,9.9,33.6,30.3,50.0,9.9,7.0,8.1,18.5
20240224KRY04,6.6,6.7,18.4,6.3,10.4,16.1,8.3,26.3,13.0,17.7,26.1,36.4,19.2,40.3,13.9,34.9,44.4,28.0,23.4,31.6
20240224KRY05,10.4,12.6,3.3,21.6,48.6,15.5,63.2,28.6,56.7,25.1,24.1,6.6,31.9,7.2,23.9,7.2,60.1,122.6,41.4,31.4
20240224KRY06,3.9,28.5,8.7,4.1,25.8,9.2,4.8,40.4,40.7,11.3,76.4,38.8,23.2,94.2,52.1,27.8,137.6,109.2,50.9,74.8
20240224KRY07,2.8,15.1,8.5,32.6,5.4,3.3,22.4,12.5,46.0,33.5,82.9,41.1,163.3,92.0,144.6,180.8,46.8,129.8,65.7,105.4
20240224KRY08,5.3,7.1,5.0,35.2,5.8,4.6,33.9,6.5,32.5,19.4,64.7,39.1,211.4,55.6,129.4,97.5,49.1,171.4,77.3,83.4
20240224KRY09,3.9,26.5,46.6,34.4,4.6,8.0,5.0,81.1,42.0,52.7,17.2,29.3,11.4,112.5,85.2,106.8,19.7,10.9,27.6,65.4
20240224KRY10,11.1,2.6,13.2,72.0,7.1,23.2,113.9,4.7,35.6,86.7,21.2,61.0,149.7,7.9,37.2,109.1,26.7,95.4,155.8,21.3
20240224KRY11,4.8,3.5,11.8,8.2,6.4,25.0,9.6,20.7,12.4,28.9,34.5,49.8,55.2,40.2,51.6,89.2,82.4,63.9,91.1,62.1
20240224KRY12,4.8,9.7,4.5,12.9,9.8,6.5,12.5,12.7,19.6,11.4,80.7,38.1,64.3,58.8,99.7,39.6,57.9,71.8,47.0,52.9
20240224HWJ01,6.6,欠場,5.1,8.3,欠場,4.2,8.9,欠場,欠場,5.5,欠場,10.7,22.7,欠場,欠場,12.0,欠場,欠場,8.0,欠場
20240224HWJ02,8.3,71.5,18.6,4.2,64.3,31.2,10.6,103.8,69.9,12.3,37.8,15.6,4.4,82.5,40.7,4.9,69.9,53.6,18.0,48.0
20240224HWJ03,23.4,33.2,3.8,14.2,70.3,21.0,38.3,10.0,60.5,4.6,100.8,21.1,53.0,16.7,53.0,5.7,48.0,100.8,21.3,9.7
20240224HWJ04,8.4,23.2,17.7,12.7,13.7,6.2,4.1,20.0,16.8,6.8,62.5,35.8,32.4,68.3,66.3,31.0,34.9,29.4,15.3,21.4
20240224HWJ05,17.3,3.1,77.7,24.7,5.7,31.8,38.8,32.3,5.8,138.8,9.7,111.0,76.2,46.2,5.8,138.8,37.3,13.0,134.0,30.8
20240224HWJ06,12.1,4.1,20.8,16.4,5.5,16.8,33.4,5.9,21.4,44.5,15.7,50.6,72.6,12.9,13.8,66.5,19.2,38.0,87.6,21.3
20240224HWJ07,10.6,31.7,71.5,14.5,13.5,37.1,5.4,63.8,17.4,56.2,8.3,30.4,4.4,74.9,13.8,62.9,47.7,5.4,22.6,40.3
20240224HWJ08,3.6,3.4,11.5,5.7,37.0,51.5,37.9,37.3,24.6,40.0,21.0,38.3,21.8,21.1,12.7,25.1,89.6,57.4,89.6,43.0
20240224HWJ09,6.1,4.4,3.7,6.9,37.1,28.6,52.6,19.8,32.0,17.8,25.0,30.8,46.7,17.7,21.3,16.5,60.3,104.0,99.0,46.7
20240224HWJ10,3.5,3.8,4.8,11.9,25.7,21.3,65.5,47.1,58.0,125.7,14.4,10.7,43.1,26.2,18.5,43.1,51.1,79.4,125.7,83.8
20240224HWJ11,3.4,14.9,5.9,20.9,9.7,3.9,11.8,12.6,32.1,11.4,82.7,36.6,124.1,84.8,139.0,73.9,72.4,165.5,56.0,112.1
20240224HWJ12,5.3,3.5,22.1,14.0,4.2,20.4,14.5,11.8,9.1,32.2,25.9,87.5,60.6,63.5,45.2,145.9,64.5,48.6,131.3,72.9
20240224TMG01,8.5,33.3,20.0,72.7,17.3,7.2,24.4,36.6,76.8,46.0,11.0,4.3,12.9,27.3,61.4,29.1,8.3,17.8,8.0,24.5
20240224TMG02,8.6,72.3,8.2,51.5,45.8,3.1,30.0,41.8,107.4,17.1,69.6,3.5,35.1,96.4,129.7,26.1,41.3,91.7,6.1,64.8
20240224TMG03,2.8,10.4,14.1,47.2,12.8,11.5,50.4,51.6,136.1,128.3,5.1,5.8,22.6,21.3,64.1,64.1,20.4,69.1,48.8,102.1
20240224TMG04,15.6,3.2,38.2,96.0,6.7,50.9,196.6,5.9,30.1,137.6,5.7,40.8,133.2,7.2,21.7,125.1,13.5,38.9,68.8,33.3
20240224TMG05,22.9,12.3,5.8,99.5,10.9,4.8,82.7,2.7,52.2,19.2,47.1,43.7,206.8,17.9,116.9,68.0,13.5,105.4,53.7,18.4
20240224TMG06,22.0,5.0,83.9,21.6,5.7,58.5,22.1,22.9,2.3,87.7,35.4,113.5,78.8,71.5,8.9,214.5,72.8,14.6,241.3,17.7
20240224TMG07,2.9,10.1,40.5,26.3,2.8,11.2,5.7,49.5,18.2,75.5,34.8,117.3,79.6,139.3,73.1,247.7,84.1,29.5,96.9,117.3
20240224TMG08,6.0,44.1,14.0,153.9,12.6,1.7,59.2,39.6,138.1,128.2,50.3,5.8,145.6,85.5,192.4,185.7,11.3,125.3,36.1,43.8
20240224TMG09,6.1,4.5,9.8,5.5,14.1,17.7,19.2,14.4,7.9,26.4,50.3,56.2,49.8,34.1,14.6,48.3,79.7,43.4,125.8,25.4
20240224TMG10,3.9,8.0,10.8,5.5,8.8,16.8,5.9,22.8,9.3,17.6,83.2,88.8,38.7,105.1,75.3,121.0,117.5,56.2,60.5,83.2
